Kommun,n_test,balanced_accuracy,macro_f1,weighted_f1,accuracy,f1_NN,precision_NN,recall_NN,f1_NV,precision_NV,recall_NV,f1_VN,precision_VN,recall_VN,f1_VV,precision_VV,recall_VV,n_NN,n_NV,n_VN,n_VV,kommun,n_obs,entropy,majority_prop,hhi,p_NN,p_NV,p_VN,p_VV,residual_entropy_model
0512,836,0.3778972569282088,0.2943862545527236,0.6040138500406698,0.5059808612440191,0.2083333333333333,0.1648351648351648,0.2830188679245283,0.0966542750929368,0.0546218487394958,0.4193548387096774,0.1842105263157894,0.1414141414141414,0.2641509433962264,0.6883468834688347,0.9338235294117648,0.5450643776824035,53,31,53,699,0512,2764,0.5991894847642356,0.8437047756874095,0.7205572054175977,0.06041968162083936,0.03256150506512301,0.06331403762662807,0.8437047756874095,-0.03462581987623731
0513,2197,0.4380873778980321,0.3103017200008725,0.5844123403171644,0.4947655894401456,0.244,0.1842900302114803,0.3609467455621302,0.1513513513513513,0.0854961832061068,0.6588235294117647,0.1751412429378531,0.1504854368932038,0.2094594594594594,0.6707142857142857,0.9343283582089552,0.5231197771587743,169,85,148,1795,0513,7170,0.6569828558310855,0.8224546722454672,0.6875725798451241,0.07224546722454672,0.03891213389121339,0.06638772663877267,0.8224546722454672,0.029490117426485052
0560,1225,0.3954631829650845,0.2902087462888191,0.5541246553011292,0.4587755102040816,0.298932384341637,0.2222222222222222,0.4565217391304347,0.1347708894878706,0.0791139240506329,0.4545454545454545,0.0966542750929368,0.0643564356435643,0.1940298507462686,0.6304774362328319,0.9305019305019304,0.47675568743818,92,55,67,1011,0560,4027,0.6633004119467942,0.8212068537372734,0.6853517130365809,0.07176558231934442,0.046684877079711945,0.060342686863670225,0.8212068537372734,-0.012704935469491418
0561,2488,0.4198560246776581,0.3340388759560193,0.6586905877711928,0.5811897106109325,0.2425876010781671,0.2102803738317757,0.286624203821656,0.1366024518388791,0.081081081081081,0.4333333333333333,0.2049469964664311,0.1491002570694087,0.327683615819209,0.7520184544405998,0.9287749287749288,0.6317829457364341,157,90,177,2064,0561,8503,0.629595514942678,0.8327649065035869,0.7034000728814171,0.06644713630483359,0.03610490415147595,0.0646830530401035,0.8327649065035869,0.009398383539788335
0562,4679,0.4004406982453083,0.3222517726646273,0.6170074921597868,0.5375080145330199,0.2901439645625692,0.2495238095238095,0.3465608465608465,0.1307471264367816,0.0757071547420965,0.4789473684210526,0.1505882352941176,0.1274900398406374,0.1839080459770115,0.7175277643650411,0.909795918367347,0.5923465320223226,378,190,348,3763,0562,15734,0.7149757282626622,0.79890682598195,0.6527116576720883,0.0838311935934918,0.0419473751112241,0.07531460531333418,0.79890682598195,-0.004217194067211105
0563,1763,0.3724284262088219,0.3121294339142347,0.6338106023279976,0.5496313102665911,0.2065727699530516,0.25,0.176,0.1010830324909747,0.0573770491803278,0.4242424242424242,0.2055555555555555,0.163716814159292,0.2761194029850746,0.7353063776573572,0.9177939646201873,0.6133518776077886,125,66,134,1438,0563,5833,0.6715170605406042,0.8165609463397908,0.6787373130684737,0.07526144351105778,0.03908794788273615,0.06908966226641522,0.8165609463397908,-0.035181547707519245
0580,35216,0.4322514695993752,0.3661275907227108,0.6763150886475471,0.6093253066787824,0.3582759173209421,0.3052976515565265,0.4335013571151609,0.1335249542722759,0.082406063538139,0.3516861665519614,0.1963039014373716,0.152618135376756,0.2750287686996547,0.7764055898602535,0.9252965383684338,0.668789586030724,2579,1453,2607,28577,0580,117045,0.6901421357404035,0.8093041138023837,0.6678708043678594,0.07468922209406638,0.04082190610448973,0.07518475799906019,0.8093041138023837,0.025906668886657547
0581,30452,0.4163251235461148,0.3439750932440264,0.603019840980496,0.5281426507290161,0.3802692840065433,0.3019584332533973,0.5134216785592932,0.1274077512183801,0.0761865112406328,0.3888101983002833,0.1585306911551474,0.138047138047138,0.1861520998864926,0.7096926465960348,0.9218558386701186,0.57691651743839,2943,1412,2643,23454,0581,101505,0.7809579671580544,0.7706319885719916,0.6127734606147337,0.09774887936554849,0.04732771784641151,0.08429141421604847,0.7706319885719916,0.01614930497933953
0582,3135,0.3849095971184846,0.3024633392710665,0.6129927675022245,0.5180223285486444,0.2567049808429119,0.203030303030303,0.3489583333333333,0.0919540229885057,0.0519480519480519,0.4,0.1652323580034423,0.128,0.233009708737864,0.6959619952494062,0.9254579911560328,0.5576703464027408,192,110,206,2627,0582,10513,0.6163647878517517,0.8380100827546847,0.7114680271247018,0.061637972034623796,0.036526205650147435,0.06382573956054409,0.8380100827546847,-0.026446787310369313
0583,9565,0.4275714709144375,0.3554149600864165,0.6445131742723414,0.578463146889702,0.3373983739837398,0.25633106856084,0.4934601664684899,0.1318422601530312,0.085041761579347,0.2931937172774869,0.203359055832955,0.1558803061934586,0.2924281984334204,0.7490601503759399,0.9210323574730356,0.6312038014783526,841,382,766,7576,0583,31690,0.7154036346402277,0.7982328810350269,0.6518739054709253,0.08482171031871252,0.040233512148942885,0.07671189649731777,0.7982328810350269,0.02294264563529902
0584,1720,0.4174518279884198,0.3230665156893615,0.63918554969911,0.5523255813953488,0.3052631578947368,0.2248062015503876,0.4754098360655737,0.1015452538631346,0.0583756345177665,0.3898305084745763,0.1640625,0.1320754716981132,0.2164948453608247,0.7213951509995746,0.9328932893289328,0.5880721220527045,122,59,97,1442,0584,5679,0.621659355978088,0.8355344250748371,0.7077557899603922,0.06937841169219933,0.035217467864060575,0.05986969536890298,0.8355344250748371,0.006455095568824398
0586,5900,0.3868016667856514,0.3084275840917968,0.6250725047661738,0.5549152542372882,0.2663578459756803,0.1777434312210201,0.5311778290993071,0.1187077385424492,0.0739008419083255,0.3015267175572519,0.1181208053691275,0.1379310344827586,0.1032863849765258,0.73052394647993,0.9077066500932256,0.6112157355095208,433,262,426,4779,0586,19683,0.6866368409043877,0.8103439516333892,0.6695251189980301,0.07966265305085607,0.03962810547172687,0.07036528984402785,0.8103439516333892,-0.01978124330647829
0604,1423,0.4037721976379584,0.3310570406432497,0.6893858645042631,0.624033731553057,0.3188405797101449,0.2972972972972973,0.34375,0.1393034825870646,0.0806916426512968,0.509090909090909,0.0774193548387096,0.0857142857142857,0.0705882352941176,0.7886647454370798,0.91731843575419,0.6916596461668071,96,55,85,1187,0604,4895,0.6432634225730911,0.8277834525025536,0.6956812991096999,0.0686414708886619,0.037997957099080694,0.06557711950970378,0.8277834525025536,-0.005757003195746291
0617,2066,0.4332860515893381,0.3591438140783813,0.5970452158178827,0.5208131655372701,0.451510333863275,0.365038560411311,0.5916666666666667,0.0994764397905759,0.0622950819672131,0.2467532467532467,0.1951219512195122,0.1350210970464135,0.3516483516483517,0.6904665314401622,0.9476614699331848,0.5430759412890874,240,77,182,1567,0617,6807,0.8176786724885883,0.750110180696342,0.5864949382272664,0.1210518583810783,0.04348464815630968,0.08535331276627002,0.750110180696342,0.03560461502660678
0642,1553,0.3731443319304548,0.2996235442494995,0.605176008590723,0.5228589826142949,0.1921397379912663,0.1946902654867256,0.1896551724137931,0.1212121212121212,0.0725075528700906,0.3692307692307692,0.1831683168316831,0.1229235880398671,0.3592233009708738,0.7019740009629273,0.9022277227722773,0.574468085106383,116,65,103,1269,0642,5195,0.6354103982058534,0.8309913378248316,0.7005629719106901,0.07025986525505294,0.03926852743022137,0.05948026948989413,0.8309913378248316,-0.03691831297744819
0643,2394,0.4549666993448796,0.3534092535073445,0.7021230816031702,0.6203007518796992,0.3345195729537366,0.2993630573248407,0.3790322580645161,0.1376673040152963,0.0812641083521444,0.45,0.1652542372881356,0.1098591549295774,0.3333333333333333,0.7761958997722096,0.9471855455177206,0.6575012059816691,124,80,117,2073,0643,8104,0.5361520671210314,0.8667324777887463,0.7573816118495101,0.049358341559723594,0.03195952615992103,0.051949654491609085,0.8667324777887463,0.038161586050795004
0662,6233,0.4281144635143732,0.3531699606714799,0.6044032795470059,0.5421145515802984,0.3932481751824817,0.2962199312714776,0.5848032564450475,0.1508544490276959,0.09288824383164,0.4012539184952978,0.1562130177514792,0.1736842105263158,0.1419354838709677,0.7123642007242628,0.9119205298013244,0.58446519524618,737,319,465,4712,0662,20431,0.8081750184877674,0.7564485340903528,0.5943454050503605,0.11766433361068963,0.049483627820468896,0.07640350447848857,0.7564485340903528,0.02978745810161776
0665,2712,0.4132920772684774,0.3231683166644628,0.5619119981477936,0.4679203539823008,0.3575221238938053,0.3098159509202454,0.4225941422594142,0.1262222222222222,0.0715725806451613,0.5338345864661654,0.1658986175115207,0.1384615384615384,0.2068965517241379,0.6430303030303031,0.935626102292769,0.489843028624192,239,133,174,2166,0665,8935,0.7285275715797138,0.7938444320089536,0.6452882958405372,0.09143816452154449,0.048461108002238386,0.06625629546726357,0.7938444320089536,0.009554741186765692
0680,29410,0.4372782406272972,0.3648183745909573,0.658080827021835,0.5930635838150289,0.4043389830508475,0.3162248144220572,0.5605263157894737,0.1350108225108225,0.0823160673045199,0.375187969924812,0.1580381471389645,0.1510416666666666,0.1657142857142857,0.7618855456631946,0.924980096760365,0.6476843910806175,2660,1330,2100,23320,0680,98703,0.7184836319208027,0.7974327021468446,0.650612535648422,0.08862952493845172,0.04341306748528413,0.07052470542941958,0.7974327021468446,0.0328586349075331
0682,6450,0.4264428725707664,0.3715802570170342,0.6831311505493813,0.6334883720930232,0.3615960099750623,0.2692664809656453,0.5502846299810247,0.1235857267188859,0.0855421686746988,0.2225705329153605,0.2061068702290076,0.1881533101045296,0.2278481012658227,0.7950324211451808,0.9113126732174353,0.7050682261208577,527,319,474,5130,0682,21851,0.7427667374836007,0.7877900324927921,0.636582527440513,0.08741018717678825,0.04594755388769393,0.07885222644272573,0.7877900324927921,0.023672781504191054
0683,7523,0.4135010728683391,0.3560552932774086,0.6682612416792022,0.6069387212548185,0.3783505154639175,0.289204097714736,0.5469448584202683,0.1111111111111111,0.0709046454767726,0.2566371681415929,0.1570247933884297,0.1399116347569955,0.1789077212806026,0.7777347531461762,0.9238730450781968,0.6715145436308927,671,339,531,5982,0683,24542,0.7331990297365041,0.7919077499796268,0.6424485623978694,0.0869937250427838,0.045880531334039604,0.07521799364354984,0.7919077499796268,0.010081061877582342
0684,2376,0.3880068575483326,0.321151760705274,0.6500444806695111,0.5841750841750841,0.3496932515337423,0.2760290556900726,0.4769874476987448,0.1136023916292974,0.0666666666666666,0.3838383838383838,0.0597014925373134,0.109090909090909,0.0410958904109589,0.7616099071207431,0.9192825112107624,0.6501057082452432,239,99,146,1892,0684,7861,0.7094661107265096,0.8000254420557181,0.6547874878746888,0.09502607810711106,0.042233812492049355,0.06271466734512149,0.8000254420557181,-0.0170252947547736
0685,5904,0.4230994441436707,0.3266895851449199,0.6407219753974726,0.5833333333333334,0.3407407407407407,0.2397754611066559,0.5885826771653543,0.142761841227485,0.0860820595333869,0.41796875,0.0682226211849192,0.1743119266055046,0.0424107142857142,0.755033137426535,0.913464447806354,0.6434356351236147,508,256,448,4692,0685,19569,0.7151012706542976,0.7986611477336604,0.6524364347252821,0.0878430170167101,0.042260718483315446,0.07123511676631407,0.7986611477336604,0.018450079736038183
0686,3729,0.422260400654578,0.335044189195788,0.6139462206771453,0.5299007776883883,0.3328197226502311,0.3,0.3737024221453287,0.1532322426177174,0.0893854748603352,0.5363128491620112,0.1492537313432835,0.1160092807424593,0.209205020920502,0.7048710601719198,0.9238197424892703,0.5698213103904699,289,179,239,3022,0686,12486,0.6976603100184579,0.8065032836777191,0.6636969847042399,0.08281275028031396,0.04380906615409259,0.06687489988787441,0.8065032836777191,0.01642629815567842
0687,4042,0.4149756070443653,0.3536689678646758,0.6734339050865991,0.6083621969322118,0.3318681318681318,0.2550675675675675,0.4748427672955975,0.1071428571428571,0.0677419354838709,0.2560975609756097,0.1994609164420485,0.161925601750547,0.2596491228070175,0.7762039660056658,0.9237252423093132,0.6693129770992367,318,164,285,3275,0687,13456,0.6897491283862042,0.808115338882283,0.6665097460379963,0.08420035671819263,0.036935196195005945,0.07074910820451843,0.808115338882283,0.008604109936168669
0760,1943,0.4336391002330402,0.3667858050838554,0.6472526373782483,0.5892949047864128,0.3890784982935154,0.2961038961038961,0.5671641791044776,0.136094674556213,0.0901960784313725,0.2771084337349397,0.1884816753926701,0.1518987341772152,0.2482758620689655,0.7534883720930232,0.9118198874296436,0.6420079260237781,201,83,145,1514,0760,6654,0.7674574274830872,0.7754733994589721,0.6198807039054999,0.10414788097385032,0.045536519386834985,0.07484220018034266,0.7754733994589721,0.032546210414310606
0761,1716,0.3718630438661959,0.2999502520856641,0.5983846178188834,0.5104895104895105,0.2085308056872037,0.3283582089552239,0.1527777777777778,0.1062355658198614,0.0635359116022099,0.323943661971831,0.1863799283154122,0.1176470588235294,0.4482758620689655,0.6986547085201794,0.9218934911242604,0.5624548736462094,144,71,116,1385,0761,5781,0.7424078928725031,0.7874070230064003,0.6361990967015193,0.0892579138557343,0.04411001556824079,0.07922504756962463,0.7874070230064003,-0.030931422972361844
0763,2725,0.418852632964001,0.3318517440982559,0.621555157589161,0.5519266055045872,0.3611428571428571,0.2611570247933884,0.5851851851851851,0.1320754716981132,0.0789049919484702,0.4049586776859504,0.1118881118881118,0.1415929203539823,0.0924855491329479,0.7223005356639414,0.9242424242424242,0.5927811198519204,270,121,173,2161,0763,8954,0.7341604590302234,0.7892561983471075,0.6394380450668143,0.100625418807237,0.04232745141836051,0.06779093142729506,0.7892561983471075,0.01549793041181663
0764,4273,0.4363664001614109,0.3513620993013211,0.6145779915799154,0.5298385209454716,0.3634053367217281,0.3142857142857143,0.4307228915662651,0.1199294532627865,0.0704663212435233,0.4023668639053254,0.216123499142367,0.1569115815691158,0.3471074380165289,0.7059901080784027,0.94,0.5652684071575242,332,169,363,3409,0764,13946,0.730718858120888,0.7916965438118457,0.6424914056140288,0.08489889574071419,0.04065681915961566,0.08274774128782447,0.7916965438118457,0.03277791486197057
0765,3465,0.4139790222705855,0.3506203257354718,0.6736063093107,0.6152958152958153,0.3238095238095238,0.2754629629629629,0.3927392739273927,0.1455399061032863,0.0874471086036671,0.4335664335664335,0.1443298969072164,0.1541850220264317,0.1356589147286821,0.7888019761218609,0.9136862184072484,0.6939514668598334,303,143,258,2761,0765,11492,0.7267683711333237,0.7942046641141663,0.6459028717627262,0.09084580577793247,0.04559693699965193,0.06935259310824922,0.7942046641141663,0.010122186361855634
0767,2174,0.4153372751439872,0.3605984568382433,0.6154632430756027,0.5519779208831647,0.4265842349304482,0.3467336683417085,0.5542168674698795,0.1028938906752411,0.0846560846560846,0.1311475409836065,0.1852387843704775,0.123076923076923,0.3742690058479532,0.7276769173768062,0.9203373945641988,0.6017156862745098,249,122,171,1632,0767,7037,0.8159159089103136,0.7518829046468666,0.5886391444123611,0.12235327554355549,0.04817393775756715,0.0775898820520108,0.7518829046468666,0.01753609671607509
0780,19829,0.4338929928149757,0.3550124564918184,0.6617607014069263,0.5846487467850119,0.3832271762208068,0.3233318405732199,0.4703583061889251,0.1295450701843395,0.0752012566267425,0.4670731707317073,0.1512544802867383,0.1411371237458194,0.1629343629343629,0.756023099275389,0.93359375,0.6352061314049076,1535,820,1295,16179,0780,66278,0.6818273624844762,0.8130752285826368,0.6733638452896765,0.07737107335767525,0.042834726455234014,0.06671897160445396,0.8130752285826368,0.026983382124056265
0781,6151,0.4273070765833766,0.3705668180640369,0.6509174006942358,0.5839700861648512,0.4157441574415744,0.3607257203842049,0.490566037735849,0.120713305898491,0.0740117746005046,0.3271375464684015,0.1893805309734513,0.1526390870185449,0.2494172494172494,0.756429277942631,0.9202767749699158,0.6421074727120067,689,269,429,4764,0781,20568,0.749553836268653,0.7813107740178918,0.6286575747033945,0.10749708284714118,0.04020809023726177,0.07098405289770518,0.7813107740178918,0.02499802287751407
0821,1233,0.4092596758021881,0.3169313795015053,0.5425750157536394,0.4655312246553122,0.2962962962962963,0.2077922077922078,0.5161290322580645,0.1673306772908366,0.1117021276595744,0.3333333333333333,0.1686746987951807,0.1166666666666666,0.3043478260869565,0.6354238456237078,0.9275653923541248,0.4832285115303983,124,63,92,954,0821,4010,0.7805293970297372,0.7693266832917706,0.6115438336826263,0.10822942643391521,0.04588528678304239,0.07655860349127182,0.7693266832917706,0.00905474511444665
0834,1521,0.4091946143900788,0.3186576944924941,0.6259499004435116,0.5476660092044707,0.3095238095238095,0.2342342342342342,0.4561403508771929,0.117096018735363,0.0672043010752688,0.4545454545454545,0.1272727272727272,0.125,0.1296296296296296,0.7207382224380767,0.9104294478527608,0.5964630225080386,114,55,108,1244,0834,5130,0.6698742817789358,0.8161793372319688,0.6784547572092458,0.07953216374269007,0.03567251461988304,0.06861598440545809,0.8161793372319688,0.001473048995773274
0840,3258,0.4038306839053281,0.3558536847521203,0.7531482172472236,0.7056476365868631,0.3002207505518763,0.2605363984674329,0.3541666666666667,0.0871287128712871,0.0515222482435597,0.282051282051282,0.1963824289405684,0.1890547263681592,0.2043010752688172,0.8396828466447496,0.9164204305614184,0.7748037116345468,192,78,186,2802,0840,10861,0.5492988948679184,0.8615228800294632,0.749044231201853,0.05653254764754627,0.029371144461835925,0.05257342786115459,0.8615228800294632,-0.012081385253386034
0860,2983,0.4218887197252595,0.3403215041201514,0.5794621158257833,0.5105598390881663,0.3314020857473928,0.2581227436823105,0.4627831715210356,0.146067415730337,0.0965346534653465,0.3,0.2090592334494773,0.1437699680511182,0.3829787234042553,0.6747572815533981,0.8942101501072195,0.541792983975747,309,130,235,2309,0860,9961,0.7761319286868831,0.7701034032727638,0.6129266552968887,0.1081216745306696,0.041361309105511494,0.08041361309105512,0.7701034032727638,0.021385075660445563
0861,2885,0.3946767059865976,0.3108285264124725,0.6132685040283894,0.5254766031195841,0.3074204946996466,0.252906976744186,0.3918918918918919,0.1018711018711018,0.056910569105691,0.4851485148514851,0.1280788177339901,0.1287128712871287,0.1274509803921568,0.7059436913451512,0.9161028416779432,0.5742154368108566,222,101,204,2358,0861,9695,0.6716937737519848,0.8162970603403816,0.678395072400319,0.07591542031975244,0.03837029396596184,0.06941722537390407,0.8162970603403816,-0.012921264068423921
0862,2033,0.4311044265853053,0.3767814489260102,0.6715977705309335,0.6237088047220856,0.3895582329317269,0.3159609120521172,0.5078534031413613,0.1721854304635761,0.1203703703703703,0.3023255813953488,0.162037037037037,0.1286764705882352,0.21875,0.7833450952717008,0.8966074313408724,0.6954887218045113,191,86,160,1596,0862,6683,0.7332724167679567,0.790363609157564,0.6407508770950944,0.09636390842436032,0.04294478527607362,0.0703276971420021,0.790363609157564,0.02768940066465919
0880,15020,0.419517604857724,0.3338404155563823,0.6247818776355776,0.5392143808255659,0.3213703099510603,0.293591654247392,0.3549549549549549,0.1381257056831012,0.0788568972926514,0.556060606060606,0.1590319792566983,0.1407804131599082,0.182720953326713,0.7168336673346694,0.9270441881560192,0.584333905088622,1110,660,1007,12243,0880,50314,0.6661696403214159,0.8199308343602179,0.6834567480044537,0.07006002305521326,0.04473903883610923,0.06527010374845968,0.8199308343602179,0.011544388769351044
0881,4330,0.4171055967194093,0.3470634013086843,0.632009263197127,0.563972286374134,0.3353535353535353,0.2917398945518453,0.3942992874109263,0.1614708233413269,0.0971153846153846,0.4786729857819905,0.1496402877697841,0.134020618556701,0.1693811074918566,0.7417889587700909,0.9099871410201458,0.6260690061928634,421,211,307,3391,0881,14383,0.7540062005796482,0.7833553500660502,0.6302463032836904,0.09497323228811792,0.05138010150872558,0.0702913161371063,0.7833553500660502,0.01509898539075133
0882,5823,0.4250800554936014,0.3213225852222345,0.6084686022675799,0.5205220676627168,0.3085904920767306,0.253077975376197,0.3952991452991453,0.1260184682237914,0.0711220110361741,0.5523809523809524,0.1540020263424519,0.1275167785234899,0.1943734015345268,0.696679354245964,0.9263525305410122,0.5582667227597813,468,210,391,4754,0882,19604,0.690372956534413,0.8094266476229341,0.6680055290632925,0.07947357682105692,0.04238930830442767,0.06871046725158131,0.8094266476229341,0.01875093408849926
0883,8184,0.4022160893081299,0.3258242342632667,0.5863642714974561,0.5056207233626588,0.2958161461402475,0.2642105263157894,0.3360107095046854,0.1398305084745762,0.0826653306613226,0.4532967032967033,0.1779951100244498,0.1339220014716703,0.2653061224489796,0.6896551724137931,0.9126063418406806,0.5542508219821513,747,364,686,6387,0883,27071,0.7594157128953274,0.7799120830408924,0.6256901138540734,0.09327324443131026,0.04488197702338296,0.08193269550441432,0.7799120830408924,0.0005769379737565195
0884,3403,0.4137998524663891,0.3355981233689784,0.6260951117912184,0.552159858947987,0.2876557191392978,0.2123745819397993,0.4456140350877193,0.135048231511254,0.0875,0.2957746478873239,0.1935483870967742,0.1395348837209302,0.3157894736842105,0.7261401557285874,0.9241223103057756,0.5980212532063027,285,142,247,2729,0884,11423,0.7020539756892664,0.8042545741048761,0.6604992289952505,0.0808018909218244,0.041057515538825175,0.0738860194344743,0.8042545741048761,0.008264205034798355
0885,2472,0.4044709025730367,0.3286408378178677,0.6902453934583535,0.6286407766990292,0.3059273422562141,0.2346041055718475,0.4395604395604395,0.1142857142857142,0.0666666666666666,0.4,0.1015625,0.1354166666666666,0.08125,0.7927877947295423,0.9189710610932476,0.6970731707317073,182,80,160,2050,0885,8232,0.6619793285240683,0.8196064139941691,0.6835146282586337,0.07689504373177843,0.036078717201166184,0.0674198250728863,0.8196064139941691,-0.0037869550614218483
0980,13316,0.3957573698266469,0.3248335870234545,0.6271498364323821,0.5489636527485732,0.2788154897494305,0.2531017369727047,0.3103448275862069,0.1354474603601182,0.0797973400886637,0.4476021314387211,0.1570188133140376,0.1225296442687747,0.2185297079556898,0.7280525846702317,0.9104207300083588,0.6065528123259699,986,563,993,10774,0980,44545,0.6958743906501936,0.8070266023122685,0.6644979629088122,0.07361095521382871,0.041463688404983726,0.07789875406891907,0.8070266023122685,-0.010198047475243888
1060,2889,0.3638224394493188,0.2779858557787056,0.4444075935765434,0.3631014191761855,0.2979310344827586,0.271356783919598,0.3302752293577982,0.1176470588235294,0.0684596577017114,0.417910447761194,0.1751412429378531,0.1180203045685279,0.3394160583941605,0.5212240868706811,0.8949152542372881,0.3676880222841225,327,134,274,2154,1060,9733,0.8266557793258424,0.747559847939998,0.5825257270594091,0.11414774478578034,0.0458234871057228,0.09246892016849892,0.747559847939998,-0.03324919581625152
1080,14323,0.4381070294990659,0.3583947659306991,0.6702107232636293,0.5941492704042449,0.3765618267987936,0.3416731821735731,0.4193857965451055,0.1311970979443772,0.0775,0.4271653543307087,0.1663871184166387,0.1217476681394207,0.2627118644067797,0.7594330205629867,0.9270135250396004,0.6431651027136698,1042,508,944,11829,1080,48147,0.6516210696953036,0.823997341475066,0.6900560902915585,0.07159324568508942,0.03626394167860926,0.06814547116123539,0.823997341475066,0.029145551000489156
1081,6204,0.414237781170702,0.3362875221758346,0.6407462410401898,0.5631850419084462,0.3353214049039099,0.2519920318725099,0.500990099009901,0.0982758620689655,0.060126582278481,0.2688679245283019,0.1763046544428773,0.1286008230452675,0.2802690582959641,0.7352481672875856,0.9326219512195122,0.6068240428486411,505,212,446,5041,1081,20682,0.6913501151703486,0.8074654288753506,0.6655473879814466,0.08388937240112175,0.03689198336717919,0.07175321535634852,0.8074654288753506,0.007975036674611635
1082,7046,0.4267904439972054,0.355080065880988,0.6543931310817455,0.5892705080896963,0.337798485730926,0.2580071174377224,0.4890387858347386,0.1317183951551854,0.0842207163601161,0.3020833333333333,0.1948503827418232,0.1515151515151515,0.2729044834307992,0.7559529998960175,0.9167717528373266,0.6431351733899504,593,288,513,5652,1082,23539,0.6996047377613477,0.8046645991758359,0.6612825284104986,0.0846255151025957,0.03942393474659076,0.0712859509749777,0.8046645991758359,0.021088423535575274
1083,3900,0.423210888208078,0.3435089957934116,0.6466909262001977,0.5625641025641026,0.3484848484848485,0.3257790368271954,0.3745928338762215,0.1055837563451776,0.0605355064027939,0.4126984126984127,0.1850117096018735,0.1343537414965986,0.2969924812030075,0.7349556687417469,0.9276190476190476,0.6085598250546704,307,126,266,3201,1083,12862,0.6800808479998577,0.8124708443476909,0.67281423914607,0.07829264500077748,0.03716373814336806,0.07207277250816359,0.8124708443476909,0.016182639428346857
1214,2927,0.4148062440407418,0.3309200472107443,0.5807684977132478,0.5029039972668261,0.3602941176470588,0.2702205882352941,0.5404411764705882,0.1223328591749644,0.0751748251748251,0.3282442748091603,0.1666666666666666,0.1231732776617954,0.2576419213973799,0.6743865453542873,0.9181681681681682,0.5328976034858388,272,131,229,2295,1214,9775,0.7287275467267654,0.7917135549872123,0.6428335450448388,0.09616368286445012,0.04040920716112532,0.07171355498721228,0.7917135549872123,0.011082491968475716
1230,5014,0.4042369119400674,0.3654768600713075,0.7540636725934182,0.7159952134024731,0.3125,0.2764423076923077,0.359375,0.1526717557251908,0.1059322033898305,0.273224043715847,0.1420911528150134,0.1147186147186147,0.1866197183098591,0.854644531745026,0.9203056768558951,0.7977288857345636,320,183,284,4227,1230,16995,0.5856710165177244,0.8486613709914681,0.7283859598738047,0.061841718152397765,0.03189173286260665,0.05760517799352751,0.8486613709914681,-0.009204453977096183
1231,3708,0.3960303299443147,0.3409246892992962,0.5189903929862963,0.4519956850053937,0.4532467532467532,0.3764832793959007,0.5693311582381729,0.1147227533460803,0.0704225352112676,0.3092783505154639,0.1780821917808219,0.1419656786271451,0.2388451443569554,0.6176470588235294,0.9130434782608696,0.4666666666666667,613,194,381,2520,1231,12404,0.9483439620668961,0.6823605288616575,0.5044265531679298,0.15599806514027734,0.05425669138987423,0.1073847146081909,0.6823605288616575,0.007224788981723296
1233,7699,0.4033514949636526,0.3510281868995018,0.782302210566175,0.7349006364462918,0.249221183800623,0.2253521126760563,0.2787456445993031,0.1101694915254237,0.0734463276836158,0.2203389830508474,0.1850101282916948,0.1299810246679316,0.3208430913348946,0.8597119439802657,0.9380100711929156,0.7934782608695652,287,177,427,6808,1233,25380,0.4737613434867283,0.8862884160756501,0.7902165011447744,0.03754925137903861,0.023955870764381403,0.052206461780929865,0.8862884160756501,-0.017691725873624498
1256,3015,0.4214005674120806,0.3389831541646448,0.6158582986250992,0.5449419568822554,0.369304556354916,0.2851851851851852,0.5238095238095238,0.1323042998897464,0.0775193798449612,0.4511278195488721,0.1361256544502617,0.1604938271604938,0.1181818181818181,0.718198105963655,0.9116309291747888,0.5924831081081081,294,133,220,2368,1256,10060,0.7474486352348583,0.785089463220676,0.6330219675979907,0.0963220675944334,0.046123260437375746,0.07246520874751491,0.785089463220676,0.018948510582331324
1257,2066,0.380480515605285,0.2998795299819053,0.5587771731008725,0.484027105517909,0.3248175182481752,0.2755417956656347,0.3955555555555555,0.1322115384615384,0.0753424657534246,0.5392156862745098,0.0723981900452488,0.1379310344827586,0.0490797546012269,0.670090873172659,0.8879581151832461,0.5380710659898477,225,102,163,1576,1257,7111,0.7973871032867654,0.7629025453522711,0.602455990420976,0.10940795949936717,0.051328927014484604,0.0763605681338771,0.7629025453522711,-0.01857929657946228
1260,3099,0.4089547052039607,0.3540690279968791,0.5723138853783171,0.5150048402710552,0.4568452380952381,0.3545034642032332,0.6422594142259415,0.1248339973439575,0.081174438687392,0.2701149425287356,0.1533219761499148,0.1347305389221557,0.1778656126482213,0.6812749003984063,0.906818181818182,0.5455788514129444,478,174,253,2194,1260,10536,0.8848243651700669,0.7177296886864085,0.5456688540544218,0.14407744874715261,0.058466211085801065,0.07972665148063782,0.7177296886864085,0.015834374043921018
1261,6429,0.4171734146140118,0.3504394292662943,0.7232681378729334,0.6592004977445948,0.3434959349593496,0.2893835616438356,0.4225,0.1058271935699933,0.0610982211910286,0.395,0.1387283236994219,0.1504702194357366,0.128686327077748,0.8137062648364124,0.9312544294826364,0.7225073313782991,400,200,373,5456,1261,21645,0.5748520922460968,0.8527142527142527,0.7348031201946656,0.059413259413259416,0.03187803187803188,0.055994455994455995,0.8527142527142527,0.0029971355255638543
